Customer ID,Recency,Frequency,Monetary,Cluster,CustomerSegment
16891.0,31,10,1624.49,1,Regular Customers
16892.0,11,5,619.83,0,Inactive Customers
16893.0,362,2,249.89000000000001,0,Inactive Customers
16894.0,497,3,1306.96,0,Inactive Customers
16895.0,60,5,1102.9,1,Regular Customers
16896.0,550,1,103.95,0,Inactive Customers
16897.0,294,2,289.78,0,Inactive Customers
16898.0,21,5,885.21,1,Regular Customers
16899.0,3,8,1695.77,1,Regular Customers
16900.0,12,3,887.11,0,Inactive Customers
16901.0,724,1,204.26,0,Inactive Customers
16902.0,111,1,1706.88,0,Inactive Customers
16903.0,24,3,1041.75,0,Inactive Customers
16906.0,77,7,1410.92,1,Regular Customers
16907.0,24,9,1470.89,1,Regular Customers
16908.0,717,1,252.59,0,Inactive Customers
16909.0,67,1,379.14,0,Inactive Customers
16910.0,4,7,1323.26,1,Regular Customers
16911.0,631,2,255.25,0,Inactive Customers
16913.0,286,3,423.91,0,Inactive Customers
16914.0,31,1,183.76,0,Inactive Customers
16915.0,4,11,1543.18,1,Regular Customers
16916.0,19,4,902.02,0,Inactive Customers
16917.0,272,2,1851.88,0,Inactive Customers
16920.0,406,1,355.45,0,Inactive Customers
16921.0,56,3,409.21,0,Inactive Customers
16922.0,568,1,611.08,0,Inactive Customers
16924.0,17,3,829.89,0,Inactive Customers
16925.0,535,1,125.65,0,Inactive Customers
16926.0,366,5,1169.6100000000001,0,Inactive Customers
16927.0,111,3,543.05,0,Inactive Customers
16929.0,12,6,1089.45,1,Regular Customers
16930.0,21,3,378.89,0,Inactive Customers
16932.0,48,3,412.55,0,Inactive Customers
16933.0,234,8,2760.8,1,Regular Customers
16934.0,50,6,2083.14,1,Regular Customers
16935.0,377,3,530.86,0,Inactive Customers
16936.0,21,2,548.29,0,Inactive Customers
16937.0,494,1,196.25,0,Inactive Customers
16939.0,484,3,433.84999999999997,0,Inactive Customers
16941.0,607,1,33.0,0,Inactive Customers
16942.0,8,9,1904.99,1,Regular Customers
16943.0,207,5,1299.49,1,Regular Customers
16944.0,605,1,101.36,0,Inactive Customers
16946.0,378,5,1222.04,0,Inactive Customers
16947.0,231,5,955.21,0,Inactive Customers
16948.0,134,7,868.77,1,Regular Customers
16949.0,36,5,1204.23,1,Regular Customers
16950.0,52,10,3541.77,1,Regular Customers
16951.0,130,3,1277.75,0,Inactive Customers
16952.0,105,5,795.83,0,Inactive Customers
16953.0,25,1,20.8,0,Inactive Customers
16955.0,180,6,1120.31,1,Regular Customers
16956.0,13,1,308.74,0,Inactive Customers
16957.0,234,2,416.64,0,Inactive Customers
16958.0,430,1,778.49,0,Inactive Customers
16959.0,82,1,117.35000000000001,0,Inactive Customers
16960.0,34,8,1990.88,1,Regular Customers
16961.0,111,3,794.56,0,Inactive Customers
16962.0,405,1,251.04,0,Inactive Customers
16963.0,182,1,110.55000000000001,0,Inactive Customers
16964.0,729,2,207.85,0,Inactive Customers
16965.0,222,1,201.19,0,Inactive Customers
16966.0,3,7,2154.97,1,Regular Customers
16967.0,184,1,319.02,0,Inactive Customers
16968.0,103,1,253.31,0,Inactive Customers
16969.0,35,3,650.41,0,Inactive Customers
16970.0,621,1,71.4,0,Inactive Customers
16971.0,33,1,357.21,0,Inactive Customers
16972.0,378,2,749.0,0,Inactive Customers
16973.0,381,1,127.0,0,Inactive Customers
16974.0,518,2,365.5,0,Inactive Customers
16975.0,418,3,926.12,0,Inactive Customers
16976.0,262,1,251.51999999999998,0,Inactive Customers
16977.0,390,4,496.0,0,Inactive Customers
16978.0,73,3,768.88,0,Inactive Customers
16979.0,12,8,2628.0,1,Regular Customers
16980.0,250,3,1422.83,0,Inactive Customers
16982.0,56,1,384.06,0,Inactive Customers
16983.0,8,11,3490.53,1,Regular Customers
16986.0,25,11,4888.75,1,Regular Customers
16987.0,37,10,2297.72,1,Regular Customers
16988.0,375,1,256.55,0,Inactive Customers
16989.0,2,6,1133.25,1,Regular Customers
16990.0,214,2,344.0,0,Inactive Customers
16991.0,416,1,1041.21,0,Inactive Customers
16993.0,459,2,1950.95,0,Inactive Customers
16996.0,25,9,2123.61,1,Regular Customers
16997.0,283,3,702.0,0,Inactive Customers
16998.0,145,5,402.0,0,Inactive Customers
16999.0,18,2,484.82,0,Inactive Customers
17000.0,391,2,406.3,0,Inactive Customers
17002.0,81,7,2571.55,1,Regular Customers
17003.0,398,4,828.21,0,Inactive Customers
17004.0,41,4,2324.36,1,Regular Customers
17005.0,466,2,622.36,0,Inactive Customers
17006.0,13,7,1388.21,1,Regular Customers
17007.0,46,7,1120.1000000000001,1,Regular Customers
17008.0,424,1,81.36,0,Inactive Customers
17009.0,546,1,242.06,0,Inactive Customers
17010.0,13,1,195.36,0,Inactive Customers
17011.0,25,3,671.7,0,Inactive Customers
17012.0,720,1,360.61,0,Inactive Customers
17014.0,3,3,583.4300000000001,0,Inactive Customers
17015.0,24,3,1838.61,1,Regular Customers
17016.0,572,1,552.4,0,Inactive Customers
17018.0,36,6,2287.7,1,Regular Customers
17019.0,7,11,3602.29,1,Regular Customers
17020.0,538,2,935.62,0,Inactive Customers
17021.0,437,6,1182.22,0,Inactive Customers
17022.0,26,2,260.0,0,Inactive Customers
17023.0,412,3,800.1800000000001,0,Inactive Customers
17024.0,40,3,95.85,0,Inactive Customers
17025.0,56,5,1349.67,1,Regular Customers
17026.0,180,3,175.83,0,Inactive Customers
17027.0,74,9,1310.63,1,Regular Customers
17028.0,576,3,1593.83,0,Inactive Customers
17029.0,106,7,2137.3,1,Regular Customers
17030.0,59,1,146.87,0,Inactive Customers
17031.0,7,6,2773.85,1,Regular Customers
17032.0,543,8,2984.32,1,Regular Customers
17033.0,81,4,1332.79,1,Regular Customers
17034.0,11,5,1276.42,1,Regular Customers
17035.0,241,4,613.59,0,Inactive Customers
17036.0,378,1,176.9,0,Inactive Customers
17037.0,83,1,1267.32,0,Inactive Customers
17038.0,25,2,743.17,0,Inactive Customers
17039.0,600,1,1954.99,0,Inactive Customers
17040.0,133,2,463.25,0,Inactive Customers
17041.0,22,6,1655.2,1,Regular Customers
17042.0,116,4,915.02,0,Inactive Customers
17043.0,27,8,2593.65,1,Regular Customers
17045.0,108,5,827.6800000000001,0,Inactive Customers
17046.0,152,5,1906.07,1,Regular Customers
17047.0,80,6,2289.23,1,Regular Customers
17048.0,113,7,2071.68,1,Regular Customers
17050.0,91,11,4648.59,1,Regular Customers
17051.0,189,4,706.49,0,Inactive Customers
17052.0,23,1,399.09,0,Inactive Customers
17053.0,126,1,498.48,0,Inactive Customers
17054.0,24,5,1356.33,1,Regular Customers
17055.0,441,1,232.85000000000002,0,Inactive Customers
17056.0,734,1,128.60000000000002,0,Inactive Customers
17057.0,591,1,294.74,0,Inactive Customers
17058.0,77,3,1179.89,0,Inactive Customers
17059.0,25,9,4864.57,1,Regular Customers
17060.0,261,1,234.24,0,Inactive Customers
17062.0,309,6,889.75,0,Inactive Customers
17064.0,54,3,855.45,0,Inactive Customers
17065.0,633,2,194.7,0,Inactive Customers
17066.0,721,1,228.34,0,Inactive Customers
17067.0,720,3,454.54,0,Inactive Customers
17070.0,109,2,437.42,0,Inactive Customers
17072.0,620,1,273.35,0,Inactive Customers
17073.0,13,4,1446.09,1,Regular Customers
17074.0,558,1,203.05,0,Inactive Customers
17075.0,13,10,2236.63,1,Regular Customers
17076.0,31,6,1242.75,1,Regular Customers
17077.0,573,1,306.0,0,Inactive Customers
17078.0,31,2,378.2,0,Inactive Customers
17079.0,73,1,118.80000000000001,0,Inactive Customers
17080.0,18,7,957.53,1,Regular Customers
17081.0,21,6,949.39,1,Regular Customers
17082.0,28,6,4732.03,1,Regular Customers
17083.0,104,9,4049.79,1,Regular Customers
17084.0,30,3,5001.21,1,Regular Customers
17086.0,2,6,2050.08,1,Regular Customers
17087.0,733,1,221.53,0,Inactive Customers
17088.0,23,4,1991.01,1,Regular Customers
17089.0,381,1,128.45,0,Inactive Customers
17093.0,588,1,235.88,0,Inactive Customers
17094.0,318,2,402.20000000000005,0,Inactive Customers
17095.0,18,7,2572.25,1,Regular Customers
17096.0,10,11,3697.9300000000003,1,Regular Customers
17097.0,5,8,999.21,1,Regular Customers
17098.0,377,3,591.07,0,Inactive Customers
17099.0,528,1,582.17,0,Inactive Customers
17100.0,13,2,971.74,0,Inactive Customers
17101.0,5,7,2507.05,1,Regular Customers
17102.0,257,1,25.5,0,Inactive Customers
17103.0,717,1,424.3,0,Inactive Customers
17104.0,419,1,474.03000000000003,0,Inactive Customers
17105.0,154,2,665.78,0,Inactive Customers
17106.0,384,1,481.58000000000004,0,Inactive Customers
17108.0,659,1,174.95,0,Inactive Customers
17109.0,24,8,1291.71,1,Regular Customers
17110.0,161,3,499.9,0,Inactive Customers
17111.0,42,2,459.58,0,Inactive Customers
17112.0,498,1,197.57,0,Inactive Customers
17113.0,569,6,2305.59,1,Regular Customers
17114.0,1,8,801.12,1,Regular Customers
17115.0,3,7,2761.4900000000002,1,Regular Customers
17116.0,643,1,389.78,0,Inactive Customers
17117.0,283,1,116.2,0,Inactive Customers
17118.0,313,1,157.02,0,Inactive Customers
17119.0,55,1,547.25,0,Inactive Customers
17120.0,228,1,307.46,0,Inactive Customers
17121.0,398,1,314.74,0,Inactive Customers
17122.0,114,4,570.5,0,Inactive Customers
17123.0,157,3,977.1700000000001,0,Inactive Customers
17124.0,180,1,294.24,0,Inactive Customers
17125.0,45,1,230.5,0,Inactive Customers
17126.0,147,9,2016.43,1,Regular Customers
17127.0,424,5,1155.0300000000002,0,Inactive Customers
17128.0,330,1,157.09,0,Inactive Customers
17129.0,515,1,31.85,0,Inactive Customers
17131.0,1,5,2463.17,1,Regular Customers
17132.0,447,2,1220.91,0,Inactive Customers
17134.0,102,3,625.3,0,Inactive Customers
17135.0,11,10,1722.18,1,Regular Customers
17136.0,658,1,231.68,0,Inactive Customers
17137.0,411,6,1099.81,0,Inactive Customers
17138.0,271,7,4417.27,1,Regular Customers
17140.0,242,1,454.12,0,Inactive Customers
17141.0,413,4,727.58,0,Inactive Customers
17142.0,234,4,1275.25,0,Inactive Customers
17143.0,412,2,880.97,0,Inactive Customers
17144.0,80,1,595.89,0,Inactive Customers
17145.0,508,4,3120.91,1,Regular Customers
17147.0,18,9,3199.95,1,Regular Customers
17148.0,47,1,124.88,0,Inactive Customers
17149.0,446,1,143.10000000000002,0,Inactive Customers
17150.0,372,6,1357.95,1,Regular Customers
17151.0,730,1,231.90000000000003,0,Inactive Customers
17152.0,190,4,2016.5,1,Regular Customers
17153.0,19,1,213.78,0,Inactive Customers
17154.0,70,1,329.34,0,Inactive Customers
17155.0,13,7,892.46,1,Regular Customers
17156.0,487,1,591.87,0,Inactive Customers
17158.0,27,5,1980.0,1,Regular Customers
17159.0,17,5,2099.59,1,Regular Customers
17161.0,439,1,856.01,0,Inactive Customers
17162.0,24,10,1715.46,1,Regular Customers
17163.0,17,4,699.78,0,Inactive Customers
17164.0,28,7,2467.35,1,Regular Customers
17165.0,279,6,1794.32,1,Regular Customers
17166.0,34,2,206.34,0,Inactive Customers
17167.0,375,3,867.11,0,Inactive Customers
17168.0,494,1,400.2,0,Inactive Customers
17169.0,53,3,1156.73,0,Inactive Customers
17170.0,369,2,178.68,0,Inactive Customers
17171.0,284,2,384.59000000000003,0,Inactive Customers
17172.0,74,3,956.5699999999999,0,Inactive Customers
17173.0,5,7,3209.4,1,Regular Customers
17174.0,213,1,59.9,0,Inactive Customers
17175.0,39,4,1443.69,1,Regular Customers
17176.0,197,3,902.3199999999999,0,Inactive Customers
17177.0,500,1,119.5,0,Inactive Customers
17178.0,726,1,432.96000000000004,0,Inactive Customers
17179.0,173,6,1507.26,1,Regular Customers
17180.0,51,11,2236.77,1,Regular Customers
17181.0,52,3,309.85,0,Inactive Customers
17182.0,418,2,321.3,0,Inactive Customers
17183.0,3,6,3347.31,1,Regular Customers
17184.0,564,2,198.41000000000003,0,Inactive Customers
17185.0,587,3,229.46,0,Inactive Customers
17186.0,42,2,144.0,0,Inactive Customers
17187.0,222,2,467.71,0,Inactive Customers
17189.0,101,5,953.63,1,Regular Customers
17190.0,54,7,1726.57,1,Regular Customers
17192.0,531,1,75.28,0,Inactive Customers
17193.0,31,9,2310.04,1,Regular Customers
17194.0,269,3,812.5,0,Inactive Customers
17195.0,651,1,562.98,0,Inactive Customers
17196.0,423,1,327.75,0,Inactive Customers
17197.0,25,1,1013.01,0,Inactive Customers
17198.0,19,3,692.22,0,Inactive Customers
17199.0,577,1,135.04000000000002,0,Inactive Customers
17200.0,383,4,356.71,0,Inactive Customers
17201.0,49,4,1143.1,0,Inactive Customers
17202.0,416,1,160.65,0,Inactive Customers
17205.0,49,3,999.35,0,Inactive Customers
17206.0,48,1,204.24,0,Inactive Customers
17207.0,647,1,292.62,0,Inactive Customers
17208.0,391,1,111.15,0,Inactive Customers
17209.0,644,3,595.7,0,Inactive Customers
17210.0,388,1,251.72,0,Inactive Customers
17212.0,248,3,794.41,0,Inactive Customers
17214.0,55,6,1059.1200000000001,1,Regular Customers
17215.0,459,1,186.15,0,Inactive Customers
17216.0,550,1,63.6,0,Inactive Customers
17217.0,229,2,210.1,0,Inactive Customers
17219.0,27,2,259.13,0,Inactive Customers
17221.0,2,5,976.62,1,Regular Customers
17222.0,60,6,1579.51,1,Regular Customers
17223.0,305,3,558.04,0,Inactive Customers
17224.0,496,1,100.86000000000001,0,Inactive Customers
17225.0,577,1,131.15,0,Inactive Customers
17226.0,304,3,895.47,0,Inactive Customers
17229.0,91,2,318.76,0,Inactive Customers
17232.0,10,1,208.04000000000002,0,Inactive Customers
17233.0,30,3,560.86,0,Inactive Customers
17234.0,178,1,149.89,0,Inactive Customers
17235.0,20,8,1562.98,1,Regular Customers
17237.0,6,4,994.13,0,Inactive Customers
17239.0,308,4,1189.45,0,Inactive Customers
17240.0,591,1,130.60000000000002,0,Inactive Customers
17242.0,103,5,2889.2799999999997,1,Regular Customers
17244.0,48,5,1826.04,1,Regular Customers
17245.0,200,2,371.63,0,Inactive Customers
17246.0,542,2,38.92,0,Inactive Customers
17247.0,10,1,280.09000000000003,0,Inactive Customers
17248.0,115,2,500.54,0,Inactive Customers
17249.0,424,1,68.03,0,Inactive Customers
17250.0,256,1,162.65,0,Inactive Customers
17251.0,358,3,798.98,0,Inactive Customers
17252.0,112,2,348.90999999999997,0,Inactive Customers
17253.0,14,1,178.26,0,Inactive Customers
17254.0,10,2,367.34999999999997,0,Inactive Customers
17255.0,36,4,781.7,0,Inactive Customers
17256.0,102,5,498.93,0,Inactive Customers
17257.0,432,2,189.78,0,Inactive Customers
17258.0,392,2,417.3,0,Inactive Customers
17259.0,143,6,1452.39,1,Regular Customers
17260.0,406,1,120.95,0,Inactive Customers
17261.0,505,1,221.59,0,Inactive Customers
17262.0,48,11,2488.76,1,Regular Customers
17263.0,203,1,63.440000000000005,0,Inactive Customers
17264.0,420,1,268.28,0,Inactive Customers
17265.0,134,2,550.01,0,Inactive Customers
17266.0,143,3,318.2,0,Inactive Customers
17267.0,122,2,317.2,0,Inactive Customers
17268.0,103,11,1733.8899999999999,1,Regular Customers
17269.0,381,1,491.81,0,Inactive Customers
17270.0,464,2,601.45,0,Inactive Customers
17271.0,731,1,204.3,0,Inactive Customers
17272.0,37,4,2148.63,1,Regular Customers
17273.0,419,1,141.12,0,Inactive Customers
17274.0,30,2,573.22,0,Inactive Customers
17275.0,378,1,114.1,0,Inactive Customers
17276.0,397,1,502.49,0,Inactive Customers
17277.0,223,2,1065.3500000000001,0,Inactive Customers
17278.0,237,2,271.24,0,Inactive Customers
17279.0,53,1,187.82999999999998,0,Inactive Customers
17280.0,433,1,118.86,0,Inactive Customers
17281.0,369,6,797.85,0,Inactive Customers
17282.0,125,5,2308.54,1,Regular Customers
17283.0,374,1,188.46,0,Inactive Customers
17284.0,55,8,2788.06,1,Regular Customers
17285.0,623,2,407.94,0,Inactive Customers
17286.0,17,3,389.18,0,Inactive Customers
17288.0,4,11,2468.43,1,Regular Customers
17289.0,27,9,2041.8,1,Regular Customers
17290.0,11,7,1323.78,1,Regular Customers
17291.0,304,1,550.8000000000001,0,Inactive Customers
17292.0,467,2,271.75,0,Inactive Customers
17294.0,664,2,467.79,0,Inactive Customers
17295.0,24,3,547.0,0,Inactive Customers
17296.0,725,1,338.13,0,Inactive Customers
17297.0,12,1,128.18,0,Inactive Customers
17298.0,96,5,954.26,1,Regular Customers
17299.0,7,6,993.23,1,Regular Customers
17300.0,386,2,393.64,0,Inactive Customers
17301.0,16,2,294.39,0,Inactive Customers
17302.0,10,5,1135.63,1,Regular Customers
17303.0,356,1,250.04,0,Inactive Customers
17304.0,529,1,111.5,0,Inactive Customers
17305.0,644,1,2135.46,0,Inactive Customers
17307.0,390,11,3999.8900000000003,1,Regular Customers
17308.0,388,2,4511.76,1,Regular Customers
17309.0,90,3,320.39,0,Inactive Customers
17310.0,382,2,1025.1,0,Inactive Customers
17311.0,73,6,3566.56,1,Regular Customers
17312.0,134,3,644.3,0,Inactive Customers
17313.0,26,1,2328.84,0,Inactive Customers
17316.0,415,1,124.45,0,Inactive Customers
17317.0,41,3,2600.34,1,Regular Customers
17318.0,721,1,157.32999999999998,0,Inactive Customers
17319.0,664,1,29.099999999999998,0,Inactive Customers
17320.0,95,6,2444.85,1,Regular Customers
17321.0,3,6,1665.21,1,Regular Customers
17322.0,371,5,922.59,0,Inactive Customers
17325.0,276,3,609.5699999999999,0,Inactive Customers
17326.0,403,2,312.35,0,Inactive Customers
17327.0,405,2,152.35,0,Inactive Customers
17328.0,668,1,104.7,0,Inactive Customers
17329.0,9,5,998.53,1,Regular Customers
17330.0,18,4,423.8,0,Inactive Customers
17331.0,119,1,175.2,0,Inactive Customers
17332.0,523,5,838.27,0,Inactive Customers
17333.0,81,1,494.25,0,Inactive Customers
17334.0,297,3,635.1500000000001,0,Inactive Customers
17335.0,379,2,497.04,0,Inactive Customers
17336.0,467,1,81.12,0,Inactive Customers
17337.0,146,4,1981.06,1,Regular Customers
17339.0,89,3,302.36,0,Inactive Customers
17341.0,152,5,1272.21,1,Regular Customers
17342.0,375,4,1227.54,0,Inactive Customers
17343.0,350,6,1259.94,1,Regular Customers
17344.0,42,2,457.36,0,Inactive Customers
17345.0,10,10,1586.63,1,Regular Customers
17347.0,82,1,228.96,0,Inactive Customers
17348.0,10,9,2442.29,1,Regular Customers
17349.0,174,5,772.41,0,Inactive Customers
17350.0,3,7,1893.701,1,Regular Customers
17352.0,691,1,36.25,0,Inactive Customers
17353.0,124,4,3242.0,1,Regular Customers
17354.0,46,4,3133.96,1,Regular Customers
17355.0,381,1,273.31,0,Inactive Customers
17356.0,307,5,946.47,0,Inactive Customers
17357.0,19,2,384.39,0,Inactive Customers
17358.0,298,5,861.01,0,Inactive Customers
17359.0,6,2,284.46,0,Inactive Customers
17360.0,13,6,1200.51,1,Regular Customers
17361.0,44,5,871.7900000000001,1,Regular Customers
17362.0,234,7,1024.04,1,Regular Customers
17363.0,390,3,920.46,0,Inactive Customers
17366.0,427,2,1077.24,0,Inactive Customers
17367.0,233,1,167.55,0,Inactive Customers
17369.0,451,1,979.2,0,Inactive Customers
17370.0,68,4,446.18,0,Inactive Customers
17371.0,12,6,655.37,1,Regular Customers
17373.0,35,7,1167.5,1,Regular Customers
17374.0,214,3,727.11,0,Inactive Customers
17375.0,194,4,660.55,0,Inactive Customers
17376.0,66,4,453.64,0,Inactive Customers
17378.0,369,1,10.95,0,Inactive Customers
17379.0,6,1,389.71999999999997,0,Inactive Customers
17380.0,429,3,645.0,0,Inactive Customers
17382.0,61,8,902.28,1,Regular Customers
17383.0,448,1,110.7,0,Inactive Customers
17384.0,14,3,507.55,0,Inactive Customers
17385.0,10,1,256.11,0,Inactive Customers
17386.0,3,7,2812.77,1,Regular Customers
17387.0,15,2,746.81,0,Inactive Customers
17388.0,73,11,2675.37,1,Regular Customers
17390.0,416,1,149.3,0,Inactive Customers
17391.0,159,2,508.8,0,Inactive Customers
17392.0,302,3,585.92,0,Inactive Customers
17393.0,406,2,381.15000000000003,0,Inactive Customers
17394.0,214,1,203.86999999999998,0,Inactive Customers
17395.0,503,1,97.5,0,Inactive Customers
17397.0,17,3,1198.28,0,Inactive Customers
17398.0,110,3,653.38,0,Inactive Customers
17400.0,121,8,4623.28,1,Regular Customers
17401.0,536,1,114.85,0,Inactive Customers
17403.0,31,2,382.87,0,Inactive Customers
17405.0,68,2,883.01,0,Inactive Customers
17407.0,407,1,552.9,0,Inactive Customers
17408.0,159,3,316.09000000000003,0,Inactive Customers
17410.0,11,5,1214.72,1,Regular Customers
17411.0,7,5,1425.38,1,Regular Customers
17413.0,400,2,560.14,0,Inactive Customers
17414.0,39,6,2249.52,1,Regular Customers
17415.0,75,1,507.84,0,Inactive Customers
17417.0,544,1,164.18,0,Inactive Customers
17418.0,38,3,670.0600000000001,0,Inactive Customers
17420.0,45,6,953.58,1,Regular Customers
17421.0,381,3,1059.41,0,Inactive Customers
17422.0,11,11,3594.76,1,Regular Customers
17423.0,41,3,1118.95,0,Inactive Customers
17425.0,14,2,759.1700000000001,0,Inactive Customers
17427.0,67,1,100.8,0,Inactive Customers
17429.0,123,5,1357.46,1,Regular Customers
17430.0,28,4,622.57,0,Inactive Customers
17431.0,308,1,403.3,0,Inactive Customers
17432.0,13,9,1728.99,1,Regular Customers
17433.0,83,2,569.96,0,Inactive Customers
17434.0,4,6,2052.48,1,Regular Customers
17435.0,406,1,331.35,0,Inactive Customers
17436.0,222,4,440.16,0,Inactive Customers
17437.0,525,1,369.68,0,Inactive Customers
17438.0,249,5,1422.77,1,Regular Customers
17439.0,651,1,325.74,0,Inactive Customers
17440.0,152,4,323.58,0,Inactive Customers
17441.0,727,1,293.35,0,Inactive Customers
17443.0,215,1,534.24,0,Inactive Customers
17444.0,143,3,2940.04,1,Regular Customers
17446.0,172,2,120.89999999999999,0,Inactive Customers
17447.0,35,2,541.53,0,Inactive Customers
17451.0,11,6,1427.22,1,Regular Customers
17453.0,13,2,486.72,0,Inactive Customers
17454.0,187,10,1547.94,1,Regular Customers
17455.0,199,1,131.7,0,Inactive Customers
17456.0,360,2,975.5600000000001,0,Inactive Customers
17458.0,11,2,529.58,0,Inactive Customers
17459.0,38,2,657.3,0,Inactive Customers
17461.0,18,3,735.82,0,Inactive Customers
17462.0,55,2,675.69,0,Inactive Customers
17463.0,11,7,2535.26,1,Regular Customers
17464.0,153,3,907.1400000000001,0,Inactive Customers
17465.0,421,7,2542.79,1,Regular Customers
17466.0,6,2,763.28,0,Inactive Customers
17467.0,391,1,102.6,0,Inactive Customers
17468.0,5,3,194.8,0,Inactive Customers
17470.0,40,11,2626.47,1,Regular Customers
17471.0,470,1,321.65000000000003,0,Inactive Customers
17472.0,186,4,922.35,0,Inactive Customers
17473.0,404,2,607.0,0,Inactive Customers
17474.0,595,1,1047.0,0,Inactive Customers
17475.0,74,1,194.37,0,Inactive Customers
17476.0,391,2,489.86,0,Inactive Customers
17477.0,608,2,1144.3,0,Inactive Customers
17478.0,403,2,1272.8000000000002,0,Inactive Customers
17479.0,628,1,389.26000000000005,0,Inactive Customers
17480.0,73,2,882.23,0,Inactive Customers
17481.0,11,3,1083.19,0,Inactive Customers
17482.0,482,2,775.64,0,Inactive Customers
17483.0,61,4,591.73,0,Inactive Customers
17484.0,571,2,209.57,0,Inactive Customers
17486.0,256,1,396.87,0,Inactive Customers
17487.0,723,1,160.55,0,Inactive Customers
17488.0,636,1,336.5,0,Inactive Customers
17489.0,54,2,376.64,0,Inactive Customers
17490.0,59,6,1979.4,1,Regular Customers
17492.0,243,3,1122.42,0,Inactive Customers
17493.0,380,1,100.91,0,Inactive Customers
17494.0,497,1,54.7,0,Inactive Customers
17495.0,3,3,806.72,0,Inactive Customers
17496.0,354,4,1412.89,0,Inactive Customers
17497.0,385,2,287.25,0,Inactive Customers
17498.0,71,1,272.21999999999997,0,Inactive Customers
17499.0,285,2,1341.3899999999999,0,Inactive Customers
17500.0,12,3,1138.0,0,Inactive Customers
17501.0,216,2,288.6,0,Inactive Customers
17502.0,5,4,689.1,0,Inactive Customers
17503.0,34,1,340.43,0,Inactive Customers
17505.0,157,5,2435.48,1,Regular Customers
17506.0,71,1,302.2,0,Inactive Customers
17507.0,257,2,605.58,0,Inactive Customers
17508.0,276,8,4579.23,1,Regular Customers
17510.0,20,2,514.56,0,Inactive Customers
17513.0,67,3,1158.8,0,Inactive Customers
17514.0,123,2,522.0,0,Inactive Customers
17515.0,26,9,1602.51,1,Regular Customers
17516.0,10,6,947.5,1,Regular Customers
17517.0,304,1,153.94,0,Inactive Customers
17518.0,421,2,329.42,0,Inactive Customers
17520.0,49,1,546.81,0,Inactive Customers
17521.0,25,5,1278.06,1,Regular Customers
17522.0,134,4,912.25,0,Inactive Customers
17523.0,6,4,652.74,0,Inactive Customers
17524.0,356,3,539.14,0,Inactive Customers
17525.0,355,3,1161.9,0,Inactive Customers
17526.0,286,11,3616.14,1,Regular Customers
17527.0,49,4,939.37,0,Inactive Customers
17528.0,13,7,3428.0,1,Regular Customers
17529.0,605,2,1240.25,0,Inactive Customers
17530.0,11,11,2576.66,1,Regular Customers
17531.0,185,3,1266.82,0,Inactive Customers
17532.0,381,1,65.34,0,Inactive Customers
17533.0,430,1,34.8,0,Inactive Customers
17534.0,49,5,1668.83,1,Regular Customers
17535.0,275,1,164.4,0,Inactive Customers
17536.0,172,3,364.83,0,Inactive Customers
17537.0,25,2,887.6700000000001,0,Inactive Customers
17538.0,21,1,98.42,0,Inactive Customers
17539.0,613,4,1176.84,0,Inactive Customers
17540.0,20,6,1590.6000000000001,1,Regular Customers
17541.0,505,1,119.86,0,Inactive Customers
17542.0,265,3,340.85,0,Inactive Customers
17543.0,545,1,120.05,0,Inactive Customers
17544.0,385,3,944.82,0,Inactive Customers
17545.0,38,6,1409.8600000000001,1,Regular Customers
17547.0,371,2,727.85,0,Inactive Customers
17548.0,229,4,731.26,0,Inactive Customers
17549.0,19,2,148.86,0,Inactive Customers
17550.0,192,9,2506.64,1,Regular Customers
17551.0,354,1,290.34,0,Inactive Customers
17553.0,125,4,3757.6,1,Regular Customers
17554.0,12,4,1714.15,1,Regular Customers
17555.0,15,5,1045.74,1,Regular Customers
17556.0,201,2,300.67,0,Inactive Customers
17557.0,10,4,575.46,0,Inactive Customers
17558.0,388,1,259.17,0,Inactive Customers
17559.0,508,1,167.62,0,Inactive Customers
17560.0,90,8,1895.8,1,Regular Customers
17561.0,15,4,703.02,0,Inactive Customers
17562.0,9,7,1122.38,1,Regular Customers
17563.0,573,2,392.38,0,Inactive Customers
17564.0,19,3,454.01,0,Inactive Customers
17565.0,582,1,131.83,0,Inactive Customers
17566.0,3,2,869.77,0,Inactive Customers
17567.0,2,9,4838.08,1,Regular Customers
17568.0,628,1,374.45,0,Inactive Customers
17569.0,327,1,344.14,0,Inactive Customers
17570.0,377,1,100.0,0,Inactive Customers
17571.0,45,5,1630.91,1,Regular Customers
17572.0,66,10,652.21,1,Regular Customers
17573.0,25,3,380.6,0,Inactive Customers
17574.0,238,1,185.65,0,Inactive Customers
17575.0,662,1,171.7,0,Inactive Customers
17577.0,641,2,348.75,0,Inactive Customers
17578.0,213,7,1047.33,1,Regular Customers
17579.0,133,3,575.24,0,Inactive Customers
17580.0,248,5,541.02,0,Inactive Customers
17582.0,231,5,1446.95,1,Regular Customers
17583.0,555,1,135.95,0,Inactive Customers
17585.0,104,7,2064.71,1,Regular Customers
17586.0,615,1,167.4,0,Inactive Customers
17587.0,623,1,176.71,0,Inactive Customers
17588.0,95,7,2939.55,1,Regular Customers
17590.0,12,2,1147.09,0,Inactive Customers
17591.0,68,8,2339.32,1,Regular Customers
