Customer ID,Recency,Frequency,Monetary
15975.0,79,1,371.01
15976.0,161,6,1694.41
15977.0,12,2,1054.73
15978.0,72,3,3279.42
15979.0,598,1,329.21999999999997
15982.0,600,1,324.51
15983.0,17,8,3110.37
15985.0,118,7,2715.28
15986.0,25,2,354.42
15987.0,7,8,1535.99
15988.0,14,3,738.89
15989.0,371,2,368.31
15990.0,39,7,1997.75
15991.0,529,1,150.55
15992.0,391,2,854.61
15993.0,4,7,2777.67
15994.0,50,3,1175.68
15995.0,409,1,694.54
15996.0,83,7,1386.4
15999.0,731,1,20.4
16001.0,376,1,583.39
16002.0,621,1,169.21
16004.0,470,5,2146.39
16005.0,7,10,2365.4900000000002
16006.0,207,2,332.82
16007.0,43,7,3053.06
16009.0,17,4,972.11
16010.0,241,11,1694.86
16012.0,30,5,2978.59
16014.0,33,5,1100.28
16015.0,22,2,501.45
16016.0,10,10,1942.8
16017.0,43,5,1545.58
16018.0,34,4,698.13
16020.0,12,3,851.01
16021.0,390,2,487.03
16022.0,255,1,602.63
16023.0,41,3,719.81
16024.0,7,3,483.99
16025.0,25,1,439.65999999999997
16026.0,38,1,236.09
16028.0,591,1,82.2
16030.0,305,1,331.24
16031.0,88,2,547.9
16032.0,451,6,1965.72
16034.0,191,6,911.32
16035.0,555,1,217.73
16036.0,82,4,2556.84
16037.0,265,5,1509.3400000000001
16038.0,3,3,471.78
16039.0,419,2,456.4
16040.0,60,7,2416.9
16041.0,26,3,3166.4
16042.0,17,8,2245.32
16043.0,33,8,1856.5900000000001
16044.0,430,1,340.84000000000003
16045.0,115,8,3434.93
16046.0,557,1,235.78
16047.0,677,1,107.14
16048.0,368,4,818.7900000000001
16049.0,35,6,1852.15
16050.0,169,3,300.7
16051.0,677,1,188.44
16052.0,49,1,362.06
16053.0,28,6,3634.84
16054.0,141,4,2111.88
16055.0,216,1,134.8
16056.0,40,1,650.75
16057.0,11,10,3854.85
16058.0,401,1,62.7
16060.0,396,3,541.95
16061.0,426,1,89.65
16062.0,5,8,2863.45
16063.0,255,1,335.32
16064.0,720,1,109.31
16065.0,361,8,1992.13
16066.0,12,5,1521.04
16067.0,558,3,3269.11
16068.0,589,1,115.73
16069.0,413,1,457.7
16070.0,17,2,852.15
16071.0,40,4,1076.8
16072.0,283,4,4180.09
16073.0,292,1,122.4
16074.0,385,1,252.5
16075.0,498,2,736.9300000000001
16076.0,17,9,2073.75
16077.0,621,1,2300.4
16078.0,279,2,362.99
16079.0,12,3,1352.0
16080.0,77,4,602.5600000000001
16081.0,52,8,4278.96
16082.0,665,1,106.75
16083.0,96,4,2351.42
16084.0,294,1,436.18
16086.0,55,10,2687.73
16087.0,384,5,1739.92
16088.0,571,2,1437.43
16089.0,381,2,263.49
16090.0,620,1,180.56
16091.0,150,2,315.06
16092.0,110,6,1587.94
16093.0,102,1,17.0
16094.0,7,11,3695.56
16095.0,451,1,447.05
16096.0,259,4,1584.97
16097.0,235,1,185.04999999999998
16099.0,46,7,1573.2
16100.0,458,1,582.64
16101.0,66,4,3229.16
16102.0,37,3,1842.14
16104.0,57,9,2774.46
16105.0,244,5,2386.19
16106.0,61,1,108.38
16107.0,13,7,3204.1600000000003
16108.0,80,4,2235.92
16109.0,214,3,939.48
16110.0,40,4,1781.59
16111.0,423,1,549.33
16112.0,138,4,195.74
16113.0,178,1,161.38
16114.0,166,1,135.75000000000003
16116.0,207,1,612.78
16117.0,185,3,654.4
16118.0,648,1,4376.25
16119.0,3,8,1720.81
16120.0,54,6,2967.51
16121.0,53,5,1450.04
16122.0,68,6,895.62
16123.0,47,1,307.78000000000003
16124.0,312,4,1772.49
16127.0,34,2,801.3100000000001
16128.0,13,11,3801.05
16129.0,402,3,1396.05
16130.0,417,4,987.48
16132.0,539,2,664.1999999999999
16134.0,17,5,2145.34
16135.0,258,2,819.45
16136.0,55,4,946.8000000000001
16137.0,675,1,422.7
16138.0,374,3,910.35
16139.0,14,5,1111.15
16140.0,61,3,1433.46
16141.0,84,2,955.94
16142.0,245,1,535.34
16143.0,103,11,4079.5
16144.0,242,1,175.2
16146.0,152,4,946.38
16147.0,129,5,2398.91
16148.0,291,2,386.62
16149.0,137,2,305.38
16150.0,38,10,4002.17
16152.0,264,1,1829.04
16155.0,377,5,796.9
16157.0,11,3,656.69
16158.0,517,9,628.32
16159.0,277,4,1232.79
16160.0,60,2,1025.44
16162.0,247,1,37.4
16163.0,227,6,2407.98
16164.0,12,3,822.48
16165.0,500,1,79.9
16166.0,423,2,435.83
16167.0,409,5,1386.12
16169.0,3,4,1822.97
16171.0,54,1,73.19999999999999
16172.0,90,8,1884.55
16173.0,11,6,1418.32
16174.0,121,7,2246.75
16175.0,89,7,1836.44
16176.0,416,4,2052.69
16177.0,46,8,2247.31
16178.0,133,2,612.6
16179.0,56,1,215.83
16181.0,68,1,305.54
16183.0,62,4,1077.81
16184.0,59,6,1158.79
16185.0,12,3,644.72
16188.0,40,5,1087.66
16189.0,11,2,215.48
16190.0,35,8,2723.55
16192.0,731,1,351.3
16193.0,232,2,630.4300000000001
16194.0,370,1,308.6
16195.0,718,1,323.25
16196.0,484,1,93.3
16197.0,465,9,2016.71
16198.0,70,2,1030.0410000000002
16199.0,388,7,942.75
16201.0,16,4,1602.72
16202.0,356,9,2501.9900000000002
16203.0,54,6,943.84
16204.0,18,3,918.71
16205.0,26,7,1820.11
16207.0,20,1,394.38
16208.0,40,10,3440.4500000000003
16209.0,84,9,4146.78
16211.0,84,3,1090.59
16212.0,15,4,1293.71
16213.0,74,1,159.0
16214.0,166,4,2038.25
16215.0,76,1,242.35
16216.0,262,1,914.9300000000001
16217.0,230,2,304.25
16219.0,496,1,40.8
16221.0,32,9,2019.92
16222.0,313,2,1272.05
16223.0,370,2,1087.05
16224.0,52,5,1616.54
16226.0,198,5,672.17
16227.0,220,3,1027.22
16228.0,380,3,885.71
16229.0,82,6,2867.86
16230.0,185,2,542.03
16231.0,374,4,1074.47
16232.0,39,7,2712.97
16233.0,66,9,1818.31
16234.0,471,3,333.18
16235.0,36,9,2053.71
16236.0,73,1,432.2
16237.0,432,1,136.65
16238.0,418,1,63.66
16239.0,52,6,1492.2
16240.0,19,2,3718.8
16243.0,29,2,409.1
16244.0,207,2,1522.75
16245.0,19,3,1413.66
16246.0,455,2,821.35
16247.0,165,1,114.56
16248.0,57,1,152.94
16249.0,48,5,1800.07
16250.0,256,3,565.24
16251.0,507,1,128.31
16252.0,378,1,295.09000000000003
16254.0,373,3,967.44
16256.0,262,3,1629.37
16257.0,172,1,46.95
16259.0,405,3,340.94
16260.0,46,1,1035.45
16261.0,12,6,1041.16
16262.0,373,1,755.15
16263.0,418,1,348.16
16264.0,433,2,823.53
16267.0,586,1,186.66
16268.0,66,2,667.65
16269.0,433,1,717.57
16270.0,348,1,1141.24
16271.0,11,9,3382.82
16272.0,112,1,411.7
16273.0,643,2,318.34000000000003
16274.0,368,1,351.75
16275.0,192,3,2151.11
16276.0,172,3,2629.3900000000003
16277.0,729,1,188.69
16278.0,95,3,1117.84
16280.0,720,1,238.05
16281.0,67,3,3424.02
16282.0,335,3,1307.5800000000002
16283.0,1,8,4350.32
16284.0,26,3,1018.48
16285.0,641,1,176.9
16286.0,472,2,328.95
16287.0,165,5,1006.98
16288.0,465,1,129.85
16289.0,457,1,136.31
16290.0,460,4,1957.7
16291.0,677,1,117.72
16292.0,117,5,1253.76
16294.0,472,1,126.05000000000001
16295.0,5,4,1328.55
16296.0,622,4,1313.67
16297.0,264,1,301.9
16298.0,18,7,1085.7
16299.0,472,1,193.65
16300.0,426,3,1367.32
16301.0,732,1,107.33
16302.0,122,1,233.22
16304.0,690,1,381.66
16305.0,134,1,361.22
16306.0,209,7,1124.72
16307.0,424,3,1194.92
16309.0,101,2,706.57
16310.0,409,2,460.08
16311.0,13,2,616.26
16312.0,427,1,171.15
16313.0,45,1,167.62
16314.0,385,3,1491.4
16315.0,326,2,402.71
16317.0,115,5,2192.51
16318.0,31,1,328.15000000000003
16319.0,213,1,404.40000000000003
16321.0,67,7,604.5500000000001
16322.0,31,1,213.08
16323.0,191,2,353.66
16324.0,124,3,408.59000000000003
16328.0,558,1,310.83
16329.0,423,4,1664.92
16330.0,13,7,625.38
16331.0,427,6,2037.7
16332.0,23,11,2000.01
16334.0,487,1,263.73
16335.0,547,7,2753.52
16336.0,416,4,3517.69
16337.0,32,1,151.05
16338.0,152,1,214.8
16339.0,279,1,94.05
16340.0,102,3,1496.24
16341.0,20,7,3850.79
16342.0,70,4,322.41
16343.0,11,3,614.12
16344.0,153,4,842.42
16345.0,39,2,1178.79
16346.0,380,1,224.51
16347.0,7,11,3442.96
16348.0,27,8,1744.42
16349.0,286,1,53.5
16350.0,16,9,2253.89
16352.0,13,2,494.44
16354.0,58,5,1119.46
16355.0,370,1,416.35
16356.0,193,6,415.87
16357.0,28,4,868.37
16358.0,59,4,2486.4900000000002
16360.0,15,5,2687.47
16361.0,5,4,891.21
16362.0,28,6,922.16
16363.0,48,1,109.36000000000001
16364.0,7,2,705.79
16366.0,14,4,1548.13
16367.0,33,3,1350.48
16368.0,23,2,444.01
16369.0,13,7,2656.56
16370.0,77,4,1301.91
16371.0,444,1,157.2
16372.0,29,5,1290.31
16373.0,377,2,309.49
16374.0,61,5,1723.4
16375.0,465,2,104.0
16376.0,4,2,974.96
16377.0,262,2,1308.48
16378.0,242,3,362.95
16379.0,13,3,1755.76
16380.0,56,1,1743.1499999999999
16381.0,391,2,247.85
16382.0,403,2,353.1
16383.0,70,7,2896.69
16384.0,85,4,1358.95
16385.0,56,5,881.35
16386.0,24,3,1068.16
16387.0,318,5,882.46
16388.0,649,1,186.05
16389.0,48,4,1382.0700000000002
16390.0,532,3,467.5
16391.0,396,4,1052.26
16392.0,265,3,756.7
16394.0,52,5,1555.34
16396.0,471,1,137.8
16397.0,623,1,123.13
16398.0,149,2,1705.8
16399.0,14,3,630.22
16400.0,90,9,3059.85
16402.0,260,2,293.45
16403.0,307,1,177.5
16404.0,65,1,443.05
16405.0,297,2,167.25
16406.0,14,3,528.36
16408.0,586,1,231.93
16410.0,729,1,130.32
16411.0,14,4,756.39
16412.0,49,5,593.19
16413.0,52,2,522.03
16414.0,17,5,551.21
16415.0,39,3,696.76
16416.0,22,9,2957.88
16417.0,488,1,35.7
16418.0,40,5,1028.74
16419.0,108,8,1463.7
16420.0,391,1,75.0
16421.0,371,3,526.27
16423.0,20,1,346.12
16424.0,186,2,443.06
16425.0,297,1,302.7
16426.0,2,9,1626.99
16427.0,258,2,241.06
16428.0,409,3,638.49
16429.0,101,1,284.55
16430.0,52,7,1117.94
16431.0,208,3,623.28
16432.0,59,1,287.40000000000003
16433.0,23,2,384.52
16435.0,507,3,1003.0699999999999
16436.0,663,3,319.14
16437.0,376,2,301.25
16438.0,1,5,798.35
16439.0,717,1,310.70000000000005
16440.0,3,6,3856.97
16441.0,62,5,1019.13
16442.0,223,4,715.11
16443.0,516,1,162.24
16445.0,29,4,583.16
16446.0,201,1,2.9
16447.0,131,3,727.1
16448.0,193,2,361.12
16449.0,193,2,707.69
16450.0,145,3,1505.73
16451.0,83,3,1013.15
16452.0,626,2,332.17
16453.0,526,2,251.71
16454.0,40,4,30.950000000000003
16455.0,59,11,3995.57
16457.0,213,1,208.36
16459.0,725,1,71.78999999999999
16460.0,23,3,811.23
16461.0,173,3,1545.83
16462.0,69,3,136.0
16463.0,16,4,1422.4
16464.0,15,3,1298.66
16465.0,416,2,746.24
16467.0,504,7,2869.16
16468.0,69,3,787.52
16469.0,19,5,803.9
16470.0,47,11,2416.85
16471.0,270,4,1189.98
16472.0,429,2,789.6
16473.0,160,4,470.83
16474.0,3,7,1810.65
16475.0,83,4,544.3
16476.0,427,1,350.35
16477.0,59,11,4094.37
16478.0,20,3,331.0
16479.0,5,2,300.83
16480.0,71,1,769.29
16481.0,678,1,453.38
16482.0,11,1,220.62
16483.0,188,1,139.35
16484.0,169,2,404.3
16485.0,72,5,2287.19
16486.0,533,1,134.36
16487.0,572,2,209.4
16488.0,28,3,498.8
16489.0,375,2,303.7
16490.0,431,1,205.41000000000003
16491.0,42,2,1533.16
16492.0,536,1,385.56
16493.0,75,7,2132.09
16494.0,292,1,826.53
16495.0,271,2,246.51
16496.0,4,6,2330.77
16498.0,156,2,100.97
16499.0,355,8,2578.34
16500.0,11,8,791.1700000000001
16501.0,378,1,1191.23
16502.0,615,2,258.55
16503.0,102,11,3614.34
16504.0,20,1,465.88
16505.0,27,1,777.6
16506.0,15,2,90.30000000000001
16507.0,568,1,142.71
16508.0,625,1,240.95
16509.0,292,1,363.70000000000005
16510.0,367,6,1777.5
16511.0,17,6,1760.49
16513.0,4,3,752.79
16515.0,48,10,3179.06
16516.0,25,1,101.69999999999999
16517.0,272,1,162.70000000000002
16518.0,56,4,959.37
16519.0,20,4,439.06
16520.0,181,6,2148.38
16521.0,411,3,1140.11
16522.0,431,2,433.36
16524.0,441,2,306.19
16526.0,167,2,717.21
16527.0,76,2,1232.94
16529.0,185,4,1986.8
16530.0,663,1,48.35
16531.0,17,11,2298.33
16533.0,15,3,1082.81
16534.0,637,1,635.9
16535.0,381,2,378.28999999999996
16536.0,105,1,548.12
16537.0,636,1,23.35
16538.0,536,3,395.07
16539.0,215,9,2954.46
16540.0,409,1,205.75
16541.0,730,1,424.03
16542.0,49,2,257.32
16543.0,587,1,292.21
16544.0,515,4,376.70000000000005
16545.0,160,2,689.8199999999999
16547.0,542,1,104.25999999999999
16548.0,594,1,30.15
16551.0,91,7,2237.12
16552.0,238,2,379.73
16554.0,37,8,2841.7200000000003
16555.0,30,6,1915.68
16557.0,19,2,281.85
16559.0,392,1,175.0
16560.0,22,8,3048.38
16561.0,1,2,511.12
16562.0,472,1,223.86
16563.0,49,6,4412.56
16564.0,564,1,87.80000000000001
16565.0,359,4,773.05
16566.0,10,5,614.66
16567.0,189,2,865.6
16568.0,423,2,1020.9
16569.0,626,4,1331.03
16571.0,22,10,4248.74
16572.0,122,3,1009.6
16573.0,80,2,663.61
16574.0,66,3,1301.78
16576.0,415,2,540.87
16577.0,662,1,380.0
16578.0,621,1,156.6
16579.0,421,1,295.05
16581.0,178,1,105.84
16582.0,108,1,313.62
16583.0,369,2,297.95
16584.0,75,5,3156.17
16585.0,589,2,341.59000000000003
16586.0,244,3,1462.78
16587.0,227,1,225.15
16588.0,381,4,1361.28
16589.0,66,4,612.36
16590.0,396,2,605.9
16591.0,64,1,213.5
16593.0,46,8,1071.14
16594.0,70,1,181.09
16595.0,57,5,1757.75
16596.0,11,4,458.98
16598.0,281,1,145.05
16599.0,381,1,172.8
16601.0,36,3,677.0
16602.0,31,2,763.33
16603.0,70,2,482.47
16604.0,558,2,432.45000000000005
16605.0,719,1,60.48
16606.0,399,2,357.66
16608.0,449,2,1286.6200000000001
16610.0,215,1,75.66
16611.0,181,6,1785.13
16612.0,28,9,3245.4300000000003
16613.0,65,1,618.59
16614.0,178,3,1179.79
16615.0,621,1,291.5
16616.0,10,2,500.42
16617.0,231,1,151.85
16618.0,26,5,2647.59
16619.0,259,4,1938.3300000000002
16620.0,256,5,1675.73
16621.0,47,4,813.48
16622.0,539,1,225.4
16623.0,241,4,1015.24
16624.0,76,2,810.57
16625.0,270,5,1654.03
16627.0,74,1,322.8
16628.0,25,7,2318.1
16629.0,69,2,408.63
16630.0,402,1,106.80000000000001
16631.0,477,7,1892.52
16632.0,481,2,406.4
16633.0,12,6,2883.1
16634.0,218,6,1649.81
16635.0,402,1,473.0
16636.0,434,4,3802.04
16637.0,27,4,1154.47
16639.0,26,4,1747.98
16640.0,393,1,179.4
16641.0,101,2,554.5
16642.0,203,2,696.85
16643.0,241,2,923.11
16644.0,173,2,833.78
16645.0,731,1,160.39
16646.0,444,1,678.8
16647.0,165,4,541.9
16648.0,38,3,672.8
16649.0,515,1,306.58
16650.0,67,7,1916.11
16651.0,582,1,136.2
16653.0,11,2,1212.66
16654.0,136,8,1484.07
16657.0,5,4,874.43
16658.0,363,6,690.83
16659.0,184,1,39.12
16660.0,11,7,1879.55
16661.0,535,4,932.76
16662.0,389,1,151.05
16663.0,725,1,165.0
16664.0,564,1,109.2
16665.0,357,1,135.4
16666.0,14,2,217.71
16667.0,63,2,567.1800000000001
16669.0,19,3,1348.88
16671.0,23,3,1692.27
16673.0,674,1,171.13
16674.0,50,2,304.24
16675.0,437,2,608.86
16676.0,29,6,2361.9
16677.0,406,2,880.62
16678.0,5,11,2786.05
16679.0,361,3,663.31
16680.0,38,3,821.45
16681.0,68,7,1921.8400000000001
16682.0,52,4,917.14
16683.0,529,1,320.25
16685.0,56,2,324.24
16687.0,386,1,157.63
16688.0,5,3,1115.16
16689.0,71,2,422.6
16690.0,67,4,353.03000000000003
16691.0,413,2,178.83
16692.0,251,4,1914.6999999999998
16693.0,64,5,1179.48
16694.0,718,1,98.30000000000001
16695.0,557,2,191.9
16696.0,130,4,657.9
16697.0,236,1,112.75
16698.0,222,2,1998.0
16699.0,375,7,994.6
16702.0,410,4,1110.83
16704.0,613,2,664.16
16706.0,32,3,531.35
16707.0,395,4,533.41
16708.0,41,1,656.63
16711.0,22,8,2572.88
16714.0,214,4,1497.33
16715.0,73,2,625.52
16716.0,262,3,2149.6800000000003
16718.0,365,5,3006.08
16720.0,21,3,758.74
16721.0,257,1,292.47
16723.0,87,4,1231.3600000000001
16724.0,400,1,147.35
16726.0,21,7,2063.88
16727.0,359,4,1377.77
16728.0,41,4,1048.28
16730.0,47,3,743.11
16731.0,643,1,170.3
16732.0,27,4,4387.64
16733.0,525,1,259.68
16734.0,47,3,646.76
16736.0,501,5,2956.56
16737.0,49,2,835.2
16738.0,293,1,3.75
16739.0,172,2,786.4300000000001
16740.0,390,1,226.91
16741.0,620,1,173.06
16744.0,7,7,1291.91
16747.0,33,2,836.0600000000001
16749.0,587,2,4157.88
16750.0,40,5,623.93
16751.0,26,1,1764.72
16752.0,368,1,207.5
16753.0,54,1,223.92000000000002
16755.0,109,7,2864.68
16756.0,210,7,1312.3700000000001
16757.0,314,2,270.48
16758.0,60,1,369.34000000000003
16759.0,3,3,789.79
16760.0,425,1,228.0
16761.0,92,1,316.62
16762.0,15,3,1207.24
16763.0,194,2,964.6999999999999
16765.0,289,2,454.75
16766.0,268,2,1145.6
16768.0,43,9,1698.57
16769.0,255,4,1117.05
16770.0,53,9,1778.93
16771.0,28,10,3949.6
16772.0,418,3,3698.05
16773.0,52,3,421.24
16774.0,63,8,1567.48
16776.0,56,2,592.51
16777.0,75,5,1292.18
16778.0,69,2,245.94
16780.0,95,3,596.4
16781.0,367,2,623.0
16783.0,432,1,391.95
16784.0,15,5,892.33
16785.0,405,1,533.78
16786.0,389,1,51.84
16787.0,393,4,1017.53
16788.0,118,5,1928.93
16789.0,3,1,80.80000000000001
16790.0,11,5,1366.1200000000001
16792.0,277,5,623.46
16793.0,52,1,243.84
16795.0,360,3,2062.41
16796.0,84,1,305.62
16797.0,388,5,1802.02
16798.0,549,3,841.16
16799.0,427,2,452.78000000000003
16800.0,6,1,1162.65
16801.0,158,4,1594.23
16802.0,674,2,582.61
16803.0,60,1,332.3
16804.0,18,3,536.99
16805.0,169,5,1091.34
16806.0,98,4,762.16
16807.0,138,6,2123.88
16808.0,94,2,288.42
16809.0,18,9,1727.43
16810.0,187,2,842.04
16811.0,12,1,314.77
16812.0,356,4,2392.0
16813.0,3,10,1652.18
16815.0,449,2,406.02
16816.0,98,4,417.06
16818.0,6,11,3349.57
16819.0,460,2,182.59
16820.0,91,1,497.61
16821.0,377,1,113.35
16822.0,681,1,181.39
16823.0,222,7,2243.09
16824.0,11,3,686.24
16825.0,34,5,1826.89
16826.0,46,1,341.7
16827.0,388,5,392.13
16828.0,88,2,128.5
16829.0,152,2,513.32
16830.0,34,4,1207.5
16831.0,560,1,91.8
16832.0,179,5,417.61
16833.0,255,5,1973.8
16834.0,223,2,898.96
16835.0,123,6,1456.66
16836.0,35,4,782.37
16837.0,26,11,3170.98
16838.0,193,4,1159.6100000000001
16840.0,598,2,139.85
16842.0,96,3,1264.19
16844.0,558,2,614.34
16845.0,614,1,253.88
16846.0,45,3,842.41
16847.0,38,2,614.89
16848.0,48,4,1411.62
16849.0,182,1,124.57
16850.0,329,1,332.41
16851.0,38,2,239.46
16852.0,5,2,144.91
16854.0,412,2,1408.96
16855.0,19,2,328.40000000000003
16856.0,10,3,358.49
16857.0,438,1,352.8
16858.0,364,10,4292.59
16859.0,140,7,1932.41
16860.0,448,3,1610.62
16861.0,55,5,946.59
16862.0,543,4,662.33
16863.0,26,3,834.27
16864.0,429,2,409.25
16865.0,397,1,130.95
16866.0,136,3,207.74
16867.0,685,1,76.74000000000001
16868.0,389,3,384.56
16869.0,18,4,817.12
16870.0,464,1,450.16
16871.0,17,6,2812.34
16872.0,72,6,1213.13
16874.0,375,1,209.89000000000001
16875.0,62,11,4234.53
16876.0,399,1,136.01
16877.0,7,6,846.62
16878.0,79,1,13.3
16880.0,26,8,1813.21
16881.0,62,1,432.0
16882.0,62,3,705.12
16884.0,33,4,1070.97
16885.0,10,4,684.6
16886.0,451,1,134.0
16887.0,30,3,658.17
16888.0,396,3,434.2
16889.0,190,6,2526.65
16890.0,472,3,285.41
16891.0,31,10,1624.49
16892.0,11,5,619.83
16893.0,362,2,249.89000000000001
16894.0,497,3,1306.96
16895.0,60,5,1102.9
16896.0,550,1,103.95
16897.0,294,2,289.78
16898.0,21,5,885.21
16899.0,3,8,1695.77
16900.0,12,3,887.11
16901.0,724,1,204.26
16902.0,111,1,1706.88
16903.0,24,3,1041.75
16906.0,77,7,1410.92
16907.0,24,9,1470.89
16908.0,717,1,252.59
16909.0,67,1,379.14
16910.0,4,7,1323.26
16911.0,631,2,255.25
16913.0,286,3,423.91
16914.0,31,1,183.76
16915.0,4,11,1543.18
16916.0,19,4,902.02
16917.0,272,2,1851.88
16920.0,406,1,355.45
16921.0,56,3,409.21
16922.0,568,1,611.08
16924.0,17,3,829.89
16925.0,535,1,125.65
16926.0,366,5,1169.6100000000001
16927.0,111,3,543.05
16929.0,12,6,1089.45
16930.0,21,3,378.89
16932.0,48,3,412.55
16933.0,234,8,2760.8
16934.0,50,6,2083.14
16935.0,377,3,530.86
16936.0,21,2,548.29
16937.0,494,1,196.25
16939.0,484,3,433.84999999999997
16941.0,607,1,33.0
16942.0,8,9,1904.99
16943.0,207,5,1299.49
16944.0,605,1,101.36
16946.0,378,5,1222.04
16947.0,231,5,955.21
16948.0,134,7,868.77
16949.0,36,5,1204.23
16950.0,52,10,3541.77
16951.0,130,3,1277.75
16952.0,105,5,795.83
16953.0,25,1,20.8
16955.0,180,6,1120.31
16956.0,13,1,308.74
16957.0,234,2,416.64
16958.0,430,1,778.49
16959.0,82,1,117.35000000000001
16960.0,34,8,1990.88
16961.0,111,3,794.56
16962.0,405,1,251.04
16963.0,182,1,110.55000000000001
16964.0,729,2,207.85
16965.0,222,1,201.19
16966.0,3,7,2154.97
16967.0,184,1,319.02
16968.0,103,1,253.31
16969.0,35,3,650.41
16970.0,621,1,71.4
16971.0,33,1,357.21
16972.0,378,2,749.0
16973.0,381,1,127.0
16974.0,518,2,365.5
16975.0,418,3,926.12
16976.0,262,1,251.51999999999998
16977.0,390,4,496.0
16978.0,73,3,768.88
16979.0,12,8,2628.0
16980.0,250,3,1422.83
16982.0,56,1,384.06
16983.0,8,11,3490.53
16986.0,25,11,4888.75
16987.0,37,10,2297.72
16988.0,375,1,256.55
16989.0,2,6,1133.25
16990.0,214,2,344.0
16991.0,416,1,1041.21
16993.0,459,2,1950.95
16996.0,25,9,2123.61
16997.0,283,3,702.0
16998.0,145,5,402.0
16999.0,18,2,484.82
17000.0,391,2,406.3
17002.0,81,7,2571.55
17003.0,398,4,828.21
17004.0,41,4,2324.36
17005.0,466,2,622.36
17006.0,13,7,1388.21
17007.0,46,7,1120.1000000000001
17008.0,424,1,81.36
17009.0,546,1,242.06
17010.0,13,1,195.36
17011.0,25,3,671.7
17012.0,720,1,360.61
17014.0,3,3,583.4300000000001
17015.0,24,3,1838.61
17016.0,572,1,552.4
17018.0,36,6,2287.7
17019.0,7,11,3602.29
17020.0,538,2,935.62
17021.0,437,6,1182.22
17022.0,26,2,260.0
17023.0,412,3,800.1800000000001
17024.0,40,3,95.85
17025.0,56,5,1349.67
17026.0,180,3,175.83
17027.0,74,9,1310.63
17028.0,576,3,1593.83
17029.0,106,7,2137.3
17030.0,59,1,146.87
17031.0,7,6,2773.85
17032.0,543,8,2984.32
17033.0,81,4,1332.79
17034.0,11,5,1276.42
17035.0,241,4,613.59
17036.0,378,1,176.9
17037.0,83,1,1267.32
17038.0,25,2,743.17
17039.0,600,1,1954.99
17040.0,133,2,463.25
17041.0,22,6,1655.2
17042.0,116,4,915.02
17043.0,27,8,2593.65
17045.0,108,5,827.6800000000001
17046.0,152,5,1906.07
17047.0,80,6,2289.23
17048.0,113,7,2071.68
17050.0,91,11,4648.59
17051.0,189,4,706.49
17052.0,23,1,399.09
17053.0,126,1,498.48
17054.0,24,5,1356.33
17055.0,441,1,232.85000000000002
17056.0,734,1,128.60000000000002
17057.0,591,1,294.74
17058.0,77,3,1179.89
17059.0,25,9,4864.57
17060.0,261,1,234.24
17062.0,309,6,889.75
17064.0,54,3,855.45
17065.0,633,2,194.7
17066.0,721,1,228.34
17067.0,720,3,454.54
17070.0,109,2,437.42
17072.0,620,1,273.35
17073.0,13,4,1446.09
17074.0,558,1,203.05
17075.0,13,10,2236.63
17076.0,31,6,1242.75
17077.0,573,1,306.0
17078.0,31,2,378.2
17079.0,73,1,118.80000000000001
17080.0,18,7,957.53
17081.0,21,6,949.39
17082.0,28,6,4732.03
17083.0,104,9,4049.79
17084.0,30,3,5001.21
17086.0,2,6,2050.08
17087.0,733,1,221.53
17088.0,23,4,1991.01
17089.0,381,1,128.45
17093.0,588,1,235.88
17094.0,318,2,402.20000000000005
17095.0,18,7,2572.25
17096.0,10,11,3697.9300000000003
17097.0,5,8,999.21
17098.0,377,3,591.07
17099.0,528,1,582.17
17100.0,13,2,971.74
17101.0,5,7,2507.05
17102.0,257,1,25.5
17103.0,717,1,424.3
17104.0,419,1,474.03000000000003
17105.0,154,2,665.78
17106.0,384,1,481.58000000000004
17108.0,659,1,174.95
17109.0,24,8,1291.71
17110.0,161,3,499.9
17111.0,42,2,459.58
17112.0,498,1,197.57
17113.0,569,6,2305.59
17114.0,1,8,801.12
17115.0,3,7,2761.4900000000002
17116.0,643,1,389.78
17117.0,283,1,116.2
17118.0,313,1,157.02
17119.0,55,1,547.25
17120.0,228,1,307.46
17121.0,398,1,314.74
17122.0,114,4,570.5
17123.0,157,3,977.1700000000001
17124.0,180,1,294.24
17125.0,45,1,230.5
17126.0,147,9,2016.43
17127.0,424,5,1155.0300000000002
17128.0,330,1,157.09
17129.0,515,1,31.85
17131.0,1,5,2463.17
17132.0,447,2,1220.91
17134.0,102,3,625.3
17135.0,11,10,1722.18
17136.0,658,1,231.68
17137.0,411,6,1099.81
17138.0,271,7,4417.27
17140.0,242,1,454.12
17141.0,413,4,727.58
17142.0,234,4,1275.25
17143.0,412,2,880.97
17144.0,80,1,595.89
17145.0,508,4,3120.91
17147.0,18,9,3199.95
17148.0,47,1,124.88
17149.0,446,1,143.10000000000002
17150.0,372,6,1357.95
17151.0,730,1,231.90000000000003
17152.0,190,4,2016.5
17153.0,19,1,213.78
17154.0,70,1,329.34
17155.0,13,7,892.46
17156.0,487,1,591.87
17158.0,27,5,1980.0
17159.0,17,5,2099.59
17161.0,439,1,856.01
17162.0,24,10,1715.46
17163.0,17,4,699.78
17164.0,28,7,2467.35
17165.0,279,6,1794.32
17166.0,34,2,206.34
17167.0,375,3,867.11
17168.0,494,1,400.2
